CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId_posts,userId_users
6,0,UpVotes,101,4,10,,57,707,188.0,707
1,0,UpVotes,101,3,1,,0,708,25692.0,708
0,0,UpVotes,121,4,7,,3,721,251.0,721
0,0,UpVotes,113,5,1,,1,722,25.0,722
1,0,UpVotes,185,124,24,34780.0,9,726,223.0,726
6,0,UpVotes,136,74,1,,10,729,159.0,729
4,0,UpVotes,151,57,1,,9,732,251.0,732
3,0,UpVotes,101,2,1,,8,734,88.0,734
0,0,UpVotes,101,0,4,,0,735,56.0,735
2,0,UpVotes,93,45,1,,3,737,,737
1,0,UpVotes,131,46,6,,8,738,188.0,738
3,0,UpVotes,106,94,2,,9,739,,739
1,0,UpVotes,262,4,6,,20,741,251.0,741
0,0,UpVotes,235,4,26,441.0,13,743,210.0,743
0,0,UpVotes,101,6,2,,0,746,319.0,746
0,0,UpVotes,143,5,3,,4,747,144.0,747
2,0,UpVotes,292,11,6,,35,749,339.0,749
1,0,UpVotes,101,78,3,,34,753,127.0,753
4,0,UpVotes,168,14,13,,13,760,442.0,760
0,0,UpVotes,48,5,1,,7,762,214.0,762
0,0,UpVotes,101,12,1,1725.0,0,764,445.0,764
7,0,UpVotes,66,83,1,,9,767,447.0,767
1,0,UpVotes,101,2,1,,7,768,,768
0,0,UpVotes,139,6,61,282.0,13,770,453.0,770
0,0,UpVotes,101,7,1,,0,774,5.0,774
0,0,UpVotes,436,9,5,1423.0,24,775,460.0,775
0,1,UpVotes,1895,2,225,,312,776,5.0,776
1,0,UpVotes,311,8,49,,36,778,447.0,778
5,1,UpVotes,103,8,1,857.0,0,779,463.0,779
1,0,UpVotes,101,9,1,,0,780,172.0,780
0,1,UpVotes,566,3,9,,78,781,22.0,781
0,0,UpVotes,141,3,5,,0,782,223.0,782
1,0,UpVotes,111,3,2,,3,787,460.0,787
1,0,UpVotes,151,4,2,,11,789,447.0,789
0,0,UpVotes,123,3,20,,8,791,447.0,791
2,8,UpVotes,5606,-3,1547,728.0,967,795,474.0,795
0,0,UpVotes,101,21,1,28339.0,0,798,476.0,798
0,0,UpVotes,244,1,15,,18,800,,800
2,0,UpVotes,111,2,3,,6,801,210.0,801
0,143,UpVotes,65272,2,7035,551.0,5680,805,,805
0,0,UpVotes,123,0,14,,5,807,196.0,807
2,0,UpVotes,101,6,27,,8,808,482.0,808
1,2,UpVotes,628,6,215,942.0,98,812,223.0,812
4,0,UpVotes,101,57,2,,0,813,,813
8,0,UpVotes,138,22,1,5272.0,7,825,480.0,825
6,0,UpVotes,262,13,6,,22,827,5.0,827
2,0,UpVotes,830,3,148,,174,830,447.0,830
3,0,UpVotes,136,3,8,3981.0,45,834,498.0,834
2,0,UpVotes,176,9,36,,12,835,62.0,835
0,0,UpVotes,101,2,6,,0,838,288.0,838
0,1,UpVotes,259,1,19,,63,840,288.0,840
2,0,UpVotes,101,5,24,,5,842,88.0,842
4,0,UpVotes,597,5,22,,46,845,8.0,845
3,0,UpVotes,591,0,15,123.0,67,847,500.0,847
1,0,UpVotes,193,0,10,,9,850,88.0,850
0,1,UpVotes,1075,4,11,,77,851,8.0,851
2,24,UpVotes,2834,1,333,,434,858,485.0,858
0,0,UpVotes,130,3,2,,12,861,481.0,861
4,0,UpVotes,531,16,2,,90,862,159.0,862
1,0,UpVotes,131,2,1,,3,869,196.0,869
4,0,UpVotes,257,13,7,14181.0,13,870,520.0,870
1,0,UpVotes,101,19,3,9102.0,2,871,520.0,871
0,0,UpVotes,128,6,5,,5,872,159.0,872
0,0,UpVotes,123,31,4,,8,876,530.0,876
1,0,UpVotes,101,3,1,716.0,8,877,531.0,877
0,0,UpVotes,101,6,2,,0,879,251.0,879
0,2,UpVotes,1118,5,6,264.0,62,881,34.0,881
0,0,UpVotes,101,4,5,,6,882,223.0,882
1,4,UpVotes,18187,3,230,723.0,1660,887,213.0,887
1,0,UpVotes,155,2,23,913.0,66,890,,890
0,0,UpVotes,1054,1,221,,87,900,,900
0,0,UpVotes,101,1,11,,2,901,11.0,901
0,0,UpVotes,128,3,4,,14,903,11.0,903
1,0,UpVotes,171,2,3,,4,909,364.0,909
2,0,UpVotes,262,3,3,600.0,27,913,59.0,913
0,0,UpVotes,159,3,7,,16,914,88.0,914
0,779,UpVotes,87393,1,11273,,20932,919,287.0,919
2,214,UpVotes,31170,1,10523,,5529,930,88.0,930
0,0,UpVotes,118,2,7,,0,933,561.0,933
0,0,UpVotes,115,7,2,,1,937,251.0,937
1,0,UpVotes,171,1,7,,15,938,,938
5,0,UpVotes,126,1,2,168.0,6,944,,944
0,0,UpVotes,123,2,19,,9,945,334.0,945
2,0,UpVotes,101,1,1,,0,948,287.0,948
1,1,UpVotes,218,10,47,,14,956,25.0,956
2,0,UpVotes,135,0,1,,35,957,25.0,957
0,0,UpVotes,326,2,1,,19,959,183.0,959
0,3,UpVotes,620,10,86,1991.0,73,961,582.0,961
1,0,UpVotes,43,10,1,,13,962,223.0,962
2,0,UpVotes,1290,2,244,,137,966,334.0,966
3,0,UpVotes,108,58,10,,3,968,1356.0,968
0,1,UpVotes,150,1,5,,9,972,566.0,972
2,0,UpVotes,101,16,3,4214.0,3,973,223.0,973
0,0,UpVotes,423,2,13,373.0,65,977,210.0,977
0,0,UpVotes,101,3,1,,0,978,8.0,978
3,0,UpVotes,101,6,2,,2,982,6.0,982
0,0,UpVotes,148,3,3,,8,986,419.0,986
1,0,UpVotes,147,4,11,,46,990,3807.0,990
0,0,UpVotes,143,1,1,,5,991,603.0,991
2,0,UpVotes,28,6,3,,1,993,506.0,993
0,1,UpVotes,323,6,9,,65,994,,994
0,0,UpVotes,196,3,4,,10,995,,995
0,0,UpVotes,364,13,10,,68,996,603.0,996
0,0,UpVotes,101,4,1,,2,1000,549.0,1000
6,0,UpVotes,111,3,2,1036.0,2,1001,608.0,1001
6,0,UpVotes,136,10,2,,6,1004,88.0,1004
1,0,UpVotes,3679,10,325,,870,1005,36.0,1005
0,0,UpVotes,111,8,8,4921.0,1,1016,614.0,1016
3,0,UpVotes,119,2,10,,6,1019,88.0,1019
0,0,UpVotes,167,2,29,,4,1021,88.0,1021
6,0,UpVotes,167,24,8,,10,1026,159.0,1026
3,0,UpVotes,156,0,4,,2,1027,,1027
0,2,UpVotes,360,10,30,3899.0,45,1028,608.0,1028
0,0,UpVotes,101,2,2,,4,1032,531.0,1032
0,0,UpVotes,106,4,2,,6,1035,419.0,1035
2,43,UpVotes,8236,14,11442,,1305,1036,557.0,1036
0,0,UpVotes,55,1,2,,37,1043,601.0,1043
0,0,UpVotes,31,13,2,4458.0,0,1047,614.0,1047
2,0,UpVotes,468,8,28,,135,1048,247.0,1048
3,2,UpVotes,478,9,39,,53,1050,1356.0,1050
0,0,UpVotes,101,25,7,,0,1059,183.0,1059
2,0,UpVotes,101,51,1,,0,1064,253.0,1064
1,0,UpVotes,111,6,6,,7,1065,601.0,1065
1,0,UpVotes,101,2,2,,1,1074,638.0,1074
1,0,UpVotes,192,4,8,,33,1079,87.0,1079
0,1,UpVotes,1597,1,81,,188,1080,572.0,1080
0,0,UpVotes,106,3,5,651.0,11,1082,,1082
0,0,UpVotes,101,3,1,,0,1083,603.0,1083
0,1,UpVotes,276,4,42,667.0,45,1084,642.0,1084
0,0,UpVotes,38,18,6,,4,1088,643.0,1088
0,0,UpVotes,39,2,1,,10,1091,,1091
1,0,UpVotes,305,3,69,,48,1098,647.0,1098
0,0,UpVotes,101,3,4,,5,1101,485.0,1101
2,0,UpVotes,329,0,15,,55,1102,,1102
0,0,UpVotes,101,4,1,,1,1103,215.0,1103
0,1,UpVotes,100,15,10,,0,1104,17.0,1104
0,2,UpVotes,2410,4,202,,140,1106,88.0,1106
0,1,UpVotes,506,1,35,,87,1107,,1107
0,1,UpVotes,3555,4,347,,386,1108,442.0,1108
9,0,UpVotes,326,11,24,5715.0,36,1112,652.0,1112
1,0,UpVotes,121,7,1,,9,1114,495.0,1114
0,0,UpVotes,195,0,6,,9,1117,419.0,1117
3,2,UpVotes,935,0,88,,278,1118,,1118
0,0,UpVotes,678,2,10,,28,1119,,1119
0,0,UpVotes,113,2,1,,5,1120,,1120
1,0,UpVotes,130,0,6,,10,1121,162.0,1121
0,7,UpVotes,3000,0,140,,456,1124,334.0,1124
5,2,UpVotes,299,10,9,387.0,30,1126,660.0,1126
0,0,UpVotes,93,4,1,,31,1134,5.0,1134
0,0,UpVotes,169,1,15,,5,1138,59.0,1138
0,0,UpVotes,148,4,2,,11,1141,665.0,1141
5,1,UpVotes,100,36,1,11691.0,48,1142,667.0,1142
2,0,UpVotes,246,1,30,,95,1144,666.0,1144
1,6,UpVotes,1086,3,73,,189,1146,668.0,1146
5,0,UpVotes,101,4,2,,1,1147,,1147
5,0,UpVotes,66,4,4,,82,1148,33.0,1148
2,0,UpVotes,101,41,1,3390.0,0,1149,,1149
3,0,UpVotes,585,36,25,,56,1150,159.0,1150
2,0,UpVotes,101,10,1,,6,1151,251.0,1151
0,3,UpVotes,386,9,252,,137,1154,251.0,1154
0,0,UpVotes,138,4,10,,39,1157,11.0,1157
0,0,UpVotes,33,5,1,,5,1158,159.0,1158
3,0,UpVotes,101,50,2,2732.0,3,1164,438.0,1164
0,0,UpVotes,101,8,1,,4,1166,223.0,1166
5,0,UpVotes,101,40,1,,0,1170,319.0,1170
2,0,UpVotes,101,1,1,,1,1179,199.0,1179
2,0,UpVotes,101,2,1,,0,1180,319.0,1180
6,0,UpVotes,101,6,2,,2,1182,364.0,1182
0,0,UpVotes,78,3,3,,5,1189,61.0,1189
0,0,UpVotes,101,1,2,,6,1190,686.0,1190
0,1,UpVotes,2768,1,260,,93,1191,686.0,1191
0,0,UpVotes,101,0,2,,0,1192,686.0,1192
17,0,UpVotes,103,29,2,5877.0,0,1194,11.0,1194
1,0,UpVotes,442,5,13,237.0,34,1195,687.0,1195
0,0,UpVotes,111,1,1,,10,1201,666.0,1201
2,0,UpVotes,212,4,11,3157.0,34,1205,366.0,1205
4,1,UpVotes,158,9,5,,26,1210,485.0,1210
1,0,UpVotes,187,10,23,,28,1212,25692.0,1212
0,0,UpVotes,339,2,18,139.0,40,1215,698.0,1215
0,2,UpVotes,353,8,13,,54,1219,702.0,1219
0,0,UpVotes,68,3,17,,7,1220,8.0,1220
3,0,UpVotes,437,2,5,153.0,39,1224,,1224
0,0,UpVotes,111,3,2,,3,1225,686.0,1225
0,0,UpVotes,526,3,11,,34,1229,442.0,1229
0,0,UpVotes,101,5,1,,7,1246,279.0,1246
0,0,UpVotes,158,6,7,,8,1247,601.0,1247
0,0,UpVotes,173,2,2,,25,1248,279.0,1248
4,0,UpVotes,55,15,8,,31,1251,8.0,1251
1,0,UpVotes,51,6,2,267.0,2,1253,738.0,1253
2,0,UpVotes,101,2,1,,1,1255,303.0,1255
4,0,UpVotes,111,5,2,757.0,3,1256,196.0,1256
0,0,UpVotes,128,4,4,,14,1259,743.0,1259
4,0,UpVotes,188,3,3,213.0,22,1261,287.0,1261
1,0,UpVotes,451,2,19,,110,1265,643.0,1265
4,0,UpVotes,101,10,1,2056.0,7,1268,170.0,1268
1,0,UpVotes,101,2,4,,1,1269,223.0,1269
0,0,UpVotes,639,3,42,426.0,83,1270,749.0,1270
0,0,UpVotes,101,4,1,,0,1276,61.0,1276
2,0,UpVotes,133,7,1,,6,1287,10229.0,1287
3,0,UpVotes,38,0,2,,30,1290,88.0,1290
5,0,UpVotes,303,11,15,,214,1291,8.0,1291
0,10,UpVotes,4128,2,600,,5025,1307,247.0,1307
3,0,UpVotes,101,1,4,,0,1312,643.0,1312
0,0,UpVotes,141,3,1,,3,1313,279.0,1313
5,0,UpVotes,178,4,2,,18,1316,,1316
2,0,UpVotes,101,7,1,,1,1318,247.0,1318
4,0,UpVotes,101,9,1,,2,1319,61.0,1319
0,0,UpVotes,330,3,73,,67,1320,778.0,1320
2,0,UpVotes,101,6,5,535.0,1,1321,776.0,1321
3,0,UpVotes,179,3,147,,26,1327,582.0,1327
0,0,UpVotes,101,5,3,,3,1344,25.0,1344
0,0,UpVotes,101,1,2,,2,1345,782.0,1345
0,0,UpVotes,1775,10,58,,126,1347,521.0,1347
2,0,UpVotes,173,13,23,,36,1349,521.0,1349
0,0,UpVotes,572,5,185,,171,1351,789.0,1351
0,7,UpVotes,5859,10,595,864.0,783,1352,144.0,1352
7,0,UpVotes,286,5,23,324.0,26,1355,114.0,1355
2,1,UpVotes,745,51,115,,129,1356,114.0,1356
0,0,UpVotes,101,1,3,588.0,1,1357,,1357
3,0,UpVotes,101,11,2,,10,1368,,1368
1,0,UpVotes,202,59,15,,74,1371,666.0,1371
1,0,UpVotes,101,18,23,,0,1375,253.0,1375
1,0,UpVotes,101,30,1,,2,1377,236.0,1377
2,0,UpVotes,327,8,35,219.0,29,1378,71.0,1378
0,0,UpVotes,101,3,34,1055.0,1,1380,795.0,1380
0,34,UpVotes,3533,4,910,,299,1381,795.0,1381
0,0,UpVotes,101,5,1,,0,1384,183.0,1384
0,0,UpVotes,262,4,5,1387.0,41,1389,189.0,1389
2,34,UpVotes,10476,4,602,,1165,1390,485.0,1390
0,0,UpVotes,110,7,6,,22,1392,582.0,1392
3,5,UpVotes,182,4,9,,72,1393,352.0,1393
0,0,UpVotes,172,4,1,436.0,34,1395,807.0,1395
1,0,UpVotes,258,2,2,,17,1397,603.0,1397
0,0,UpVotes,101,7,1,1369.0,1,1399,364.0,1399
0,0,UpVotes,165,13,3,,5,1411,183.0,1411
1,0,UpVotes,101,2,2,529.0,0,1413,196.0,1413
0,0,UpVotes,51,5,1,,3,1417,223.0,1417
1,0,UpVotes,101,3,1,,0,1419,251.0,1419
10,0,UpVotes,208,1,4,,10,1421,601.0,1421
0,0,UpVotes,101,28,1,,1,1426,319.0,1426
1,0,UpVotes,299,3,18,,55,1434,830.0,1434
0,0,UpVotes,443,29,1,,22,1436,830.0,1436
0,0,UpVotes,101,1,1,464.0,0,1437,,1437
2,0,UpVotes,672,6,149,,91,1443,521.0,1443
0,0,UpVotes,278,4,41,,33,1445,223.0,1445
2,0,UpVotes,111,5,5,,1,1448,,1448
1,0,UpVotes,193,8,4,,23,1451,5.0,1451
4,0,UpVotes,265,8,8,,36,1456,251.0,1456
1,0,UpVotes,108,23,22,2431.0,26,1458,148.0,1458
1,0,UpVotes,123,22,12,,3,1463,601.0,1463
1,0,UpVotes,101,2,4,,0,1465,279.0,1465
2,1,UpVotes,114,4,19,,10,1466,56.0,1466
3,0,UpVotes,118,2,6,,3,1474,291.0,1474
0,2,UpVotes,347,13,10,2537.0,12,1475,,1475
4,0,UpVotes,101,6,2,,1,1483,251.0,1483
0,0,UpVotes,198,1,1,,16,1490,213.0,1490
0,0,UpVotes,559,11,49,,114,1496,8.0,1496
1,0,UpVotes,131,7,2,,3,1497,159.0,1497
2,1,UpVotes,1282,3,189,,146,1499,22.0,1499
0,0,UpVotes,73,4,1,,5,1504,5.0,1504
0,0,UpVotes,148,4,3,,27,1512,61.0,1512
0,3,UpVotes,809,1,12,,84,1513,125.0,1513
2,0,UpVotes,111,5,3,,22,1514,856.0,1514
0,0,UpVotes,232,2,24,,29,1515,795.0,1515
2,0,UpVotes,128,17,1,,5,1516,858.0,1516
3,0,UpVotes,101,2,1,1368.0,3,1517,857.0,1517
3,0,UpVotes,101,2,12,,0,1518,,1518
1,0,UpVotes,153,6,2,1448.0,3,1520,862.0,1520
1,0,UpVotes,21,2,1,,13,1526,223.0,1526
1,0,UpVotes,234,4,2,8479.0,26,1531,588.0,1531
0,0,UpVotes,101,3,3,,3,1533,339.0,1533
3,1,UpVotes,288,7,10,,30,1537,8.0,1537
2,0,UpVotes,370,13,37,1029.0,25,1538,650.0,1538
0,4,UpVotes,1794,4,70,4100.0,129,1540,870.0,1540
0,0,UpVotes,148,1,38,658.0,36,1542,125.0,1542
0,0,UpVotes,101,6,6,,5,1543,,1543
0,0,UpVotes,48,4,1,,5,1545,702.0,1545
0,0,UpVotes,101,4,3,,0,1548,873.0,1548
0,8,UpVotes,1067,2,7,,93,1549,8.0,1549
0,0,UpVotes,156,2,5,,0,1553,251.0,1553
1,0,UpVotes,95,8,1,,6,1558,880.0,1558
2,0,UpVotes,101,6,2,,0,1560,223.0,1560
0,0,UpVotes,122,6,5,4585.0,19,1564,,1564
0,0,UpVotes,355,2,10,,23,1566,881.0,1566
4,2,UpVotes,3015,5,151,,188,1569,511.0,1569
0,0,UpVotes,101,4,3,926.0,0,1571,291.0,1571
8,0,UpVotes,673,4,26,,162,1573,319.0,1573
4,0,UpVotes,101,65,2,34617.0,0,1576,776.0,1576
0,0,UpVotes,101,17,39,,4,1577,334.0,1577
2,0,UpVotes,101,12,1,7655.0,2,1580,183.0,1580
0,4,UpVotes,352,3,12,357.0,55,1583,196.0,1583
2,0,UpVotes,139,4,32,,7,1586,601.0,1586
3,0,UpVotes,106,192,1,60964.0,0,1595,890.0,1595
1,0,UpVotes,56,20,1,,1,1600,319.0,1600
1,0,UpVotes,155,26,18,1460.0,7,1611,572.0,1611
2,0,UpVotes,37,11,29,,19,1614,601.0,1614
7,0,UpVotes,101,50,3,,0,1616,900.0,1616
2,0,UpVotes,204,3,17,,44,1618,,1618
0,0,UpVotes,238,9,4,,1,1620,110.0,1620
0,0,UpVotes,156,5,3,,9,1623,,1623
2,0,UpVotes,362,3,12,,45,1636,196.0,1636
0,0,UpVotes,18,5,1,,3,1641,702.0,1641
3,0,UpVotes,615,8,195,,122,1643,442.0,1643
1,0,UpVotes,83,14,6,6412.0,18,1645,1356.0,1645
0,6,UpVotes,1058,4,44,,204,1657,919.0,1657
3,0,UpVotes,101,5,29,,9,1658,887.0,1658
0,0,UpVotes,147,2,5,,46,1663,927.0,1663
0,0,UpVotes,1589,1,35,,209,1670,110.0,1670
0,0,UpVotes,101,1,2,,5,1673,110.0,1673
1,0,UpVotes,101,6,8,,0,1678,183.0,1678
0,8,UpVotes,3536,0,164,,382,1679,,1679
2,0,UpVotes,133,3,2,274.0,12,1681,511.0,1681
0,0,UpVotes,106,1,1,,3,1683,887.0,1683
1,0,UpVotes,101,10,1,,0,1686,334.0,1686
0,0,UpVotes,82,2,19,,37,1689,144.0,1689
1,0,UpVotes,101,0,1,,2,1691,,1691
3,0,UpVotes,58,5,1,923.0,20,1699,862.0,1699
0,0,UpVotes,108,4,1,,3,1700,139.0,1700
5,5,UpVotes,1094,4,160,858.0,230,1709,198.0,1709
1,0,UpVotes,176,1,1,,16,1716,8.0,1716
4,0,UpVotes,441,7,38,,65,1720,159.0,1720
0,0,UpVotes,123,5,14,,11,1724,805.0,1724
1,0,UpVotes,73,2,7,,17,1725,183.0,1725
1,0,UpVotes,101,7,1,,1,1730,251.0,1730
2,0,UpVotes,106,4,7,1665.0,22,1735,962.0,1735
1,0,UpVotes,459,10,32,2923.0,38,1737,,1737
2,8,UpVotes,8772,10,154,,881,1739,279.0,1739
1,0,UpVotes,101,0,2,,1,1747,857.0,1747
0,0,UpVotes,106,1,3,,17,1750,196.0,1750
0,1,UpVotes,171,3,16,,10,1756,795.0,1756
0,0,UpVotes,335,36,8,,7,1760,74.0,1760
4,0,UpVotes,197,0,2,,18,1762,279.0,1762
7,0,UpVotes,592,16,19,,212,1763,183.0,1763
6,8,UpVotes,7461,17,1264,1101.0,764,1764,144.0,1764
0,1,UpVotes,481,8,213,,29,1765,88.0,1765
0,0,UpVotes,238,1,60,,36,1766,419.0,1766
1,0,UpVotes,101,4,1,,0,1771,8.0,1771
1,0,UpVotes,101,2,5,,1,1782,8.0,1782
0,0,UpVotes,118,1,6,,23,1785,183.0,1785
0,0,UpVotes,128,0,5,,20,1786,,1786
0,0,UpVotes,101,1,5,,9,1794,339.0,1794
2,1,UpVotes,352,18,5,,40,1795,919.0,1795
0,0,UpVotes,178,0,5,,2,1803,573.0,1803
4,0,UpVotes,36,14,1,,1,1806,159.0,1806
0,0,UpVotes,118,0,3,,5,1810,25.0,1810
0,0,UpVotes,101,5,1,704.0,2,1812,339.0,1812
4,0,UpVotes,256,21,12,5593.0,25,1815,174.0,1815
0,1,UpVotes,425,11,18,11533.0,54,1818,588.0,1818
0,0,UpVotes,111,2,7,,8,1820,8.0,1820
2,0,UpVotes,101,0,2,,0,1821,521.0,1821
0,0,UpVotes,123,16,7,5904.0,34,1829,988.0,1829
2,0,UpVotes,133,3,4,,72,1831,5.0,1831
1,0,UpVotes,101,7,4,,0,1832,447.0,1832
1,0,UpVotes,231,5,8,,45,1833,,1833
2,0,UpVotes,221,3,32,,34,1834,334.0,1834
0,0,UpVotes,31,2,1,,4,1835,521.0,1835
0,0,UpVotes,21,4,6,117.0,12,1860,78.0,1860
0,0,UpVotes,101,2,1,,2,1861,279.0,1861
2,0,UpVotes,72,10,3,1774.0,22,1862,840.0,1862
0,0,UpVotes,101,3,1,441.0,1,1870,253.0,1870
2,0,UpVotes,422,3,36,,34,1871,601.0,1871
0,0,UpVotes,76,6,33,,3,1876,183.0,1876
1,0,UpVotes,101,3,2,,0,1877,339.0,1877
1,0,UpVotes,38,19,7,,31,1887,930.0,1887
0,2,UpVotes,1077,10,42,,77,1893,5.0,1893
0,0,UpVotes,269,7,5,,40,1894,334.0,1894
3,0,UpVotes,101,2,13,365.0,4,1895,1001.0,1895
1,0,UpVotes,126,5,3,,20,1901,919.0,1901
3,0,UpVotes,101,7,15,455.0,1,1906,5.0,1906
0,0,UpVotes,101,5,2,351.0,0,1908,5.0,1908
2,6,UpVotes,6524,6,150,,681,1909,183.0,1909
0,0,UpVotes,1175,5,65,,98,1913,,1913
2,0,UpVotes,103,7,50,1563.0,4,1915,1007.0,1915
2,0,UpVotes,376,3,6,,11,1916,919.0,1916
8,0,UpVotes,133,0,3,,8,1929,,1929
1,11,UpVotes,4957,1,329,,578,1934,919.0,1934
0,0,UpVotes,111,8,35,1622.0,6,1935,561.0,1935
0,0,UpVotes,128,2,5,,7,1938,159.0,1938
0,0,UpVotes,151,7,11,,33,1939,521.0,1939
4,0,UpVotes,113,2,3,231.0,6,1944,582.0,1944
2,0,UpVotes,674,6,7,,191,1945,251.0,1945
0,0,UpVotes,345,2,7,,73,1950,88.0,1950
0,0,UpVotes,179,2,6,,17,1951,364.0,1951
3,0,UpVotes,118,3,1,,8,1959,919.0,1959
7,0,UpVotes,165,13,5,802.0,40,1963,919.0,1963
6,0,UpVotes,240,3,26,,20,1965,795.0,1965
1,0,UpVotes,75,6,20,262.0,16,1970,168.0,1970
0,0,UpVotes,387,2,18,,74,1973,603.0,1973
0,0,UpVotes,830,3,111,,124,1977,881.0,1977
0,7,UpVotes,1588,7,66,,141,1979,183.0,1979
0,0,UpVotes,101,3,15,,9,1983,5.0,1983
0,0,UpVotes,101,4,5,,2,1990,930.0,1990
3,1,UpVotes,668,2,68,,120,1991,666.0,1991
0,0,UpVotes,101,7,5,,4,1993,8.0,1993
0,0,UpVotes,164,1,1,,37,1994,1034.0,1994
1,0,UpVotes,101,11,4,,0,1996,74.0,1996
2,0,UpVotes,101,3,2,,1,1999,,1999
0,0,UpVotes,101,7,4,,2,2003,364.0,2003
0,0,UpVotes,101,3,2,,7,2006,485.0,2006
0,0,UpVotes,101,0,1,164.0,1,2010,862.0,2010
0,0,UpVotes,101,1,2,,0,2018,183.0,2018
0,0,UpVotes,99,1,11,,7,2019,,2019
0,0,UpVotes,565,2,81,,80,2020,183.0,2020
1,0,UpVotes,88,2,1,,5,2023,,2023
1,0,UpVotes,41,2,1,,10,2030,881.0,2030
9,1,UpVotes,301,7,105,,65,2036,251.0,2036
0,0,UpVotes,103,8,2,14597.0,16,2038,862.0,2038
0,0,UpVotes,103,5,37,,8,2039,183.0,2039
0,12,UpVotes,790,9,262,,428,2040,930.0,2040
0,0,UpVotes,206,5,3,,14,2043,930.0,2043
0,0,UpVotes,258,52,21,,15,2044,,2044
0,0,UpVotes,268,6,24,,29,2046,,2046
0,0,UpVotes,160,0,11,,1,2050,976.0,2050
2,0,UpVotes,101,5,1,443.0,0,2059,1072.0,2059
1,0,UpVotes,123,3,3,,3,2060,881.0,2060
0,0,UpVotes,185,0,1,,18,2063,401.0,2063
3,0,UpVotes,101,9,2,2507.0,1,2066,956.0,2066
6,0,UpVotes,315,12,68,1787.0,78,2067,442.0,2067
1,0,UpVotes,101,8,5,,1,2068,601.0,2068
3,0,UpVotes,151,2,1,,10,2071,449.0,2071
2,0,UpVotes,98,13,27,520.0,18,2072,5.0,2072
5,0,UpVotes,756,2,110,,53,2073,795.0,2073
1,0,UpVotes,1239,8,2,,124,2074,919.0,2074
1,0,UpVotes,101,0,1,,0,2076,1076.0,2076
0,0,UpVotes,86,21,15,9878.0,11,2077,5.0,2077
0,0,UpVotes,81,4,1,,19,2078,511.0,2078
2,0,UpVotes,183,2,4,85.0,6,2079,511.0,2079
0,0,UpVotes,631,3,10,933.0,67,2091,862.0,2091
0,0,UpVotes,211,6,3,,14,2101,5.0,2101
2,0,UpVotes,136,2,1,,2,2102,919.0,2102
1,0,UpVotes,33,1,3,,2,2105,279.0,2105
2,0,UpVotes,101,3,1,,31,2110,5.0,2110
4,7,UpVotes,915,7,71,990.0,44,2111,795.0,2111
1,0,UpVotes,247,2,17,,27,2113,,2113
0,43,UpVotes,18088,8,3274,5803.0,3899,2116,840.0,2116
1,0,UpVotes,83,5,4,,4,2117,930.0,2117
1,5,UpVotes,4536,4,642,,798,2126,,2126
1,0,UpVotes,21,3,2,,3,2127,521.0,2127
1,5,UpVotes,3375,15,92,,276,2129,25.0,2129
2,0,UpVotes,108,6,5,1849.0,0,2131,861.0,2131
0,0,UpVotes,128,11,2,,3,2132,196.0,2132
0,0,UpVotes,471,2,4,,23,2144,364.0,2144
0,0,UpVotes,450,2,6,,54,2148,401.0,2148
0,0,UpVotes,120,22,17,4469.0,15,2149,5.0,2149
4,0,UpVotes,1969,17,62,,196,2150,74.0,2150
0,0,UpVotes,101,2,6,,2,2156,930.0,2156
2,0,UpVotes,101,11,6,,2,2159,1105.0,2159
0,0,UpVotes,397,4,4,,21,2166,5.0,2166
11,0,UpVotes,206,10,1,,23,2168,881.0,2168
0,0,UpVotes,167,6,2,556.0,14,2170,1036.0,2170
1,0,UpVotes,63,14,2,1742.0,7,2171,1106.0,2171
2,0,UpVotes,101,6,4,,0,2177,1107.0,2177
0,0,UpVotes,101,17,1,2486.0,5,2179,88.0,2179
0,0,UpVotes,163,8,6,1797.0,10,2182,,2182
0,0,UpVotes,155,1,2,,10,2189,339.0,2189
0,0,UpVotes,133,3,2,,6,2191,174.0,2191
0,0,UpVotes,206,0,1,,12,2192,956.0,2192
0,0,UpVotes,163,2,79,,36,2195,1098.0,2195
0,0,UpVotes,121,7,1,328.0,3,2197,1117.0,2197
0,0,UpVotes,196,3,3,1466.0,8,2198,862.0,2198
1,0,UpVotes,111,2,3,,15,2199,74.0,2199
0,0,UpVotes,101,2,55,,2,2205,961.0,2205
0,0,UpVotes,101,5,2,,2,2210,1119.0,2210
2,0,UpVotes,116,20,4,,15,2218,339.0,2218
0,0,UpVotes,101,4,1,1161.0,0,2219,401.0,2219
3,0,UpVotes,283,3,2,,22,2221,795.0,2221
0,0,UpVotes,118,3,10,,13,2226,,2226
2,0,UpVotes,101,58,3,,7,2227,881.0,2227
0,0,UpVotes,116,20,4,4294.0,8,2230,1106.0,2230
0,0,UpVotes,126,2,1,249.0,4,2237,443.0,2237
3,0,UpVotes,173,2,1,,13,2238,334.0,2238
0,0,UpVotes,101,7,2,1197.0,2,2244,1088.0,2244
0,0,UpVotes,41,6,2,,5,2246,88.0,2246
2,0,UpVotes,243,13,6,,29,2251,1107.0,2251
0,1,UpVotes,457,4,83,,34,2252,1107.0,2252
0,0,UpVotes,101,2,1,,2,2255,1122.0,2255
